sigun_nm,faclt_no,play_si_desc,instl_ymd,instl_plc,publ_prvate_div_nm,inoutdr_div_nm,refine_zipno,refine_road_nm_addr,refine_lotno_addr,refine_wgs84_lat,refine_wgs84_logt
고양시,572048,내유동 문화공원 어린이 놀이시설,20191224,도시공원,공공,실외,10263,경기도 고양시 덕양구 유산길 100,경기도 고양시 덕양구 내유동 769-6번지,37.7316993841,126.8483642992
고양시,574585,관산동 고골교차로 인근 쌈지공원 내 그네,20200624,도시공원,공공,실외,,,경기도 고양시 덕양구 내유동 산152-3번지,37.7095202924,126.853191696
고양시,547040,고양20통어린이놀이터,20140901,도시공원,공공,실외,10278,경기도 고양시 덕양구 통일로414번길 81-6,경기도 고양시 덕양구 대자동 1188-10번지,37.6711629687,126.8915409314
고양시,2847,자유산새어린이집 놀이터,20101122,어린이집,민간,실외,10279,경기도 고양시 덕양구 동헌로 175-11,경기도 고양시 덕양구 대자동 824-49번지,37.7078659108,126.8762090574
고양시,1002419,모넬로 능곡점,20240717,놀이제공영업소,민간,실내,10456,경기도 고양시 덕양구 대주로 103-10,경기도 고양시 덕양구 대장동 292-1번지 1층,37.6363581337,126.8150827306
고양시,559740,고기가카페 놀이시설,20170424,식품접객업소,민간,실내,10456,경기도 고양시 덕양구 대장길50번길 79-9,경기도 고양시 덕양구 대장동 330-6번지,37.637919473,126.8185479849
고양시,582417,꿈터공원,20210621,도시공원,공공,실외,,,경기도 고양시 덕양구 덕은동 333-2일원,,
고양시,580885,고양덕은LH1단지 101동 옆 어린이놀이터2,20211222,주택단지,민간,실외,10541,,경기도 고양시 덕양구 덕은동 353-3,,
고양시,580886,고양덕은LH1단지 어린이집 앞 유아놀이터,20211222,주택단지,민간,실외,10541,,경기도 고양시 덕양구 덕은동 353-3,,
고양시,580884,고양덕은LH1단지 103동 앞 어린이놀이터1,20211222,주택단지,민간,실외,10541,,경기도 고양시 덕양구 덕은동 353-3,,
고양시,584748,DMC한강호반써밋아파트 어린이집 앞 어린이놀이터3,20221007,주택단지,민간,실외,10543,,경기도 고양시 덕양구 덕은동 403-2,,
고양시,584746,DMC한강호반써밋아파트 102동 앞 어린이놀이터1,20221007,주택단지,민간,실외,10543,,경기도 고양시 덕양구 덕은동 403-2,,
고양시,584747,DMC한강호반써밋아파트 103동 앞 어린이놀이터2,20221007,주택단지,민간,실외,10543,,경기도 고양시 덕양구 덕은동 403-2,,
고양시,582418,숲놀이공원,20210820,도시공원,공공,실외,10543,,경기도 고양시 덕양구 덕은동 409-4,,
고양시,583815,DMC리버포레자이아파트 유아놀이터(어린이놀이터2 옆),20220705,주택단지,민간,실외,10543,,경기도 고양시 덕양구 덕은동 422-18,,
고양시,584103,DMC리버포레자이아파트 어린이놀이터1(104동 앞),20220826,주택단지,민간,실외,10543,,경기도 고양시 덕양구 덕은동 422-18,,
고양시,583814,DMC리버포레자이아파트 어린이놀이터2(102동과 103동 사이),20220721,주택단지,민간,실외,10543,,경기도 고양시 덕양구 덕은동 422-18,,
고양시,582744,덕은DMC 에일린의 뜰 어린이놀이터(102동 옆),20220524,주상복합,민간,실외,10543,,경기도 고양시 덕양구 덕은동 425-123,,
고양시,584430,DMC리버시티자이 107동 앞 어린이놀이터1,20221001,주택단지,민간,실외,10543,,경기도 고양시 덕양구 덕은동 428,,
고양시,584432,DMC리버시티자이 어린이집 앞 유아놀이터,20221001,주택단지,민간,실외,10543,,경기도 고양시 덕양구 덕은동 428,,
고양시,584431,DMC리버시티자이 경로당 앞 어린이놀이터2,20221001,주택단지,민간,실외,10543,,경기도 고양시 덕양구 덕은동 428,,
고양시,583813,DMC리버파크자이아파트 유아놀이터(105동 앞),20220803,주택단지,민간,실외,10543,,경기도 고양시 덕양구 덕은동 455,,
고양시,584962,DMC리버파크자이 어린이놀이터1(104동 뒤),20220926,주택단지,민간,실외,10543,,경기도 고양시 덕양구 덕은동 455,,
고양시,584966,DMC리버파크자이 어린이놀이터2(101동 뒤),20220926,주택단지,민간,실외,10543,,경기도 고양시 덕양구 덕은동 455,,
고양시,582241,DMC디에트르 한강아파트 어린이놀이터3+유아(105동),20220410,주택단지,민간,실외,10543,,경기도 고양시 덕양구 덕은동 455-8,,
고양시,582311,DMC디에트르 한강아파트 어린이놀이터2(104동 앞),20220225,주택단지,민간,실외,10543,,경기도 고양시 덕양구 덕은동 455-8,,
고양시,582240,DMC디에트르 한강아파트 어린이놀이터1(101동),20220410,주택단지,민간,실외,10543,,경기도 고양시 덕양구 덕은동 455-8,,
고양시,589248,삼정그린코아더베스트아파트 104동 옆 놀이시설,20230720,주택단지,민간,실외,,,경기도 고양시 덕양구 덕은동 520-2,,
고양시,583507,DMC한강숲중흥S클래스 109동 뒤 어린이놀이터2,20220701,주택단지,민간,실외,10544,,경기도 고양시 덕양구 덕은동 574-2,,
고양시,583508,DMC한강숲중흥S클래스 102동 앞 어린이놀이터3,20220701,주택단지,민간,실외,10544,,경기도 고양시 덕양구 덕은동 574-2,,
고양시,583506,DMC한강숲중흥S클래스 108동 앞 어린이놀이터1,20220701,주택단지,민간,실외,10544,,경기도 고양시 덕양구 덕은동 574-2,,
고양시,583064,DMC한강숲중흥S클래스 어린이실내키즈존,20220610,주택단지,민간,실내,10544,,경기도 고양시 덕양구 덕은동 574-2,,
고양시,583510,DMC한강숲중흥S클래스 유치원 앞 유아놀이터,20220701,주택단지,민간,실외,10544,,경기도 고양시 덕양구 덕은동 574-2,,
고양시,1000223,리카키즈룸 덕은점,20231124,놀이제공영업소,민간,실내,10543,경기도 고양시 덕양구 대덕산2길 43,경기도 고양시 덕양구 덕은동 617-6번지,37.5826723293,126.8646155682
고양시,589136,DMC디에트르 한강아파트 키즈카페,20230703,주택단지,민간,실외,10543,경기도 고양시 덕양구 대덕산로 70,경기도 고양시 덕양구 덕은동 683번지 DMC 디에트르 한강,37.5793061465,126.8671923673
고양시,36144,화전13통 공공어린이놀이터,19991231,도시공원,공공,실외,10539,,"경기도 고양시 덕양구 덕은동 7-74,7-183",37.5971722041,126.8810764918
고양시,589246,삼정그린코아더베스트 아파트 101동 옆 놀이시설,20230720,주택단지,민간,실외,10543,경기도 고양시 덕양구 으뜸로 90,경기도 고양시 덕양구 덕은동 710번지,37.5785410928,126.8657152435
고양시,1002358,꿀잼키즈룸 덕은상암점,20240624,놀이제공영업소,민간,실내,10544,경기도 고양시 덕양구 으뜸로 124,경기도 고양시 덕양구 덕은동 714번지 2층 217호 (드림코어),37.5791215534,126.8697534407
고양시,579309,화전1어린이공원,20210811,도시공원,공공,실외,10539,경기도 고양시 덕양구 중앙로64번길 28-56,경기도 고양시 덕양구 덕은동 9-211,37.5979732588,126.8791440736
고양시,569291,챔피언 롯데아울렛 고양점,20190524,놀이제공영업소,민간,실내,10551,경기도 고양시 덕양구 권율대로 420,경기도 고양시 덕양구 도내동 1003번지,37.6295877482,126.8631057368
고양시,561276,이케아다기스 직장어린이집,20170830,어린이집,민간,실외,10551,경기도 고양시 덕양구 권율대로 420,경기도 고양시 덕양구 도내동 1003번지,37.6295877482,126.8631057368
고양시,564070,이케아 고양점 스몰란드(실내놀이터),20171011,대규모점포,민간,실내,10551,경기도 고양시 덕양구 권율대로 420,경기도 고양시 덕양구 도내동 1003번지,37.6295877482,126.8631057368
고양시,559915,원흥호반베르디움더퍼스트 5단지 어린이놀이터1(506동 뒤),20170516,주택단지,민간,실외,10551,경기도 고양시 덕양구 도래울로 17,경기도 고양시 덕양구 도내동 1006,37.6283643971,126.8669126433
고양시,565926,원흥호반베르디움더퍼스트 5단지 실내놀이시설,20180809,주택단지,민간,실내,10551,경기도 고양시 덕양구 도래울로 17,경기도 고양시 덕양구 도내동 1006,37.6283643971,126.8669126433
고양시,560103,원흥호반베르디움더퍼스트 5단지 어린이놀이터3(507동 앞),20170510,주택단지,민간,실외,10551,경기도 고양시 덕양구 도래울로 17,경기도 고양시 덕양구 도내동 1006,37.6283643971,126.8669126433
고양시,559902,원흥호반베르디움더퍼스트5단지 어린이놀이터1(501동 앞),20170512,주택단지,민간,실외,10551,경기도 고양시 덕양구 도래울로 17,경기도 고양시 덕양구 도내동 1006,37.6283643971,126.8669126433
고양시,559916,원흥호반베르디움더퍼스트 5단지 유아놀이터(507동 뒤),20170516,주택단지,민간,실외,10551,경기도 고양시 덕양구 도래울로 17,경기도 고양시 덕양구 도내동 1006,37.6283643971,126.8669126433
고양시,551242,도래울 센트럴 더 힐 아파트 어린이놀이터2,20150415,주택단지,민간,실외,10551,,경기도 고양시 덕양구 도내동 1010번지 엘에이치원흥도래울마을3단지,37.632836968,126.8706487292
고양시,551241,도래울 센트럴 더 힐 아파트 어린이놀이터3,20150415,주택단지,민간,실외,10551,,경기도 고양시 덕양구 도내동 1010번지 엘에이치원흥도래울마을3단지,37.632836968,126.8706487292
고양시,551238,도래울 센트럴 더 힐 아파트 어린이놀이터1,20150415,주택단지,민간,실외,10551,,경기도 고양시 덕양구 도내동 1010번지 엘에이치원흥도래울마을3단지,37.632836968,126.8706487292
고양시,551239,도래울 센트럴 더 힐 아파트 유아놀이터,20150415,주택단지,민간,실외,10551,,경기도 고양시 덕양구 도내동 1010번지 엘에이치원흥도래울마을3단지,37.632836968,126.8706487292
고양시,551240,도래울 센트럴 더 힐 아파트 어린이놀이터4,20150415,주택단지,민간,실외,10551,,경기도 고양시 덕양구 도내동 1010번지 엘에이치원흥도래울마을3단지,37.632836968,126.8706487292
고양시,543276,도래울센트럴파크 유아놀이터,20131125,주택단지,민간,실외,10551,경기도 고양시 덕양구 도래울3로 33,경기도 고양시 덕양구 도내동 1011번지 도래울센트럴파크(Central Park),37.63161276,126.8726423696
고양시,543275,도래울센트럴파크 각시붕어 놀이터,20131124,주택단지,민간,실외,10551,경기도 고양시 덕양구 도래울3로 33,경기도 고양시 덕양구 도내동 1011번지 도래울센트럴파크(Central Park),37.63161276,126.8726423696
고양시,543274,도래울센트럴파크 푸른물결 놀이터,20131124,주택단지,민간,실외,10551,경기도 고양시 덕양구 도래울3로 33,경기도 고양시 덕양구 도내동 1011번지 도래울센트럴파크(Central Park),37.63161276,126.8726423696
고양시,549896,도담 어린이 공원(원흥지구2),20141208,도시공원,공공,실외,10551,경기도 고양시 덕양구 도래울2로 13-1,경기도 고양시 덕양구 도내동 1032-1번지,37.6299713428,126.8707635593
고양시,557721,원흥닭한마리,20161020,식품접객업소,민간,실내,10551,경기도 고양시 덕양구 도래울안길 12,경기도 고양시 덕양구 도내동 1035-1번지,37.6301645403,126.8714985763
고양시,542384,도래울마을6단지 단지내 612동 후면 어린이놀이터2,20131111,주택단지,민간,실외,10551,,경기도 고양시 덕양구 도내동 1103번지 엘에이치원흥도래울마을6단지,37.6272070971,126.8696082773
고양시,542382,도래울마을6단지 단지내보육시설앞유아놀이터,20131111,주택단지,민간,실외,10551,,경기도 고양시 덕양구 도내동 1103번지 엘에이치원흥도래울마을6단지,37.6272070971,126.8696082773
고양시,542383,도래울마을6단지 단지내 619동 측면 어린이놀이터3,20131111,주택단지,민간,실외,10551,,경기도 고양시 덕양구 도내동 1103번지 엘에이치원흥도래울마을6단지,37.6272070971,126.8696082773
고양시,542385,도래울마을6단지 602동 측면 어린이놀이터1,20131111,주택단지,민간,실외,10551,,경기도 고양시 덕양구 도내동 1103번지 엘에이치원흥도래울마을6단지,37.6272070971,126.8696082773
고양시,562076,원흥동일스위트아파트 702동앞 유아놀이터,20171115,주택단지,민간,실외,10551,경기도 고양시 덕양구 도래울1로 80,경기도 고양시 덕양구 도내동 1107,37.6264457779,126.8705099707
고양시,563055,원흥동일스위트아파트 703동앞 어린이놀이터3,20171115,주택단지,민간,실외,10551,경기도 고양시 덕양구 도래울1로 80,경기도 고양시 덕양구 도내동 1107,37.6264457779,126.8705099707
고양시,562074,원흥동일스위트아파트 705동앞 어린이놀이터1,20171115,주택단지,민간,실외,10551,경기도 고양시 덕양구 도래울1로 80,경기도 고양시 덕양구 도내동 1107,37.6264457779,126.8705099707
고양시,562075,원흥동일스위트아파트 713동앞 어린이놀이터2,20171115,주택단지,민간,실외,10551,경기도 고양시 덕양구 도래울1로 80,경기도 고양시 덕양구 도내동 1107,37.6264457779,126.8705099707
고양시,588042,우리끼리 키즈카페 무지개마을 고양도내점,20230515,놀이제공영업소,민간,실외,10551,경기도 고양시 덕양구 의장로 29-34,경기도 고양시 덕양구 도내동 1116-2번지,37.6254116243,126.8726491632
