sigun_nm,bizplc_nm,licensg_ymd,bsn_state_nm,clsbiz_ymd,multi_utlz_bizest_yn,tot_faclt_scale,sanittn_indutype_nm,sanittn_bizcond_nm,refine_road_nm_addr,refine_lotno_addr,refine_zipno,refine_wgs84_lat,refine_wgs84_logt
시흥시,엄청난오뎅,20160923,영업,,,,,한식,"경기도 시흥시 월곶중앙로 53, 104호 (월곶동, 성신프라자)",경기도 시흥시 월곶동 1015-1 성신프라자 104호,14963,37.3882675,126.739299
시흥시,춘자네두루치기삼겹살,19991116,영업,,,,,한식,"경기도 시흥시 하중로 229, 105호 (하중동)",경기도 시흥시 하중동 866-4 105호 ,14976,37.391339,126.8063715
시흥시,민물장어랑곰장어,20160818,영업,,,,,한식,"경기도 시흥시 오이도중앙로 13, 1층 (정왕동)",경기도 시흥시 정왕동 1980-7 1층 ,15015,37.3469332,126.6907393
시흥시,또봉이통닭MTV점,20190805,영업,,,,,호프/통닭,"경기도 시흥시 시화호수전원2길 51, 1층 104호 (정왕동)",경기도 시흥시 정왕동 2772-4 ,15118,37.3181192,126.7004269
시흥시,부산어묵,20160927,영업,,,,,기타,"경기도 시흥시 삼미시장2길 45, 5호 (신천동)",경기도 시흥시 신천동 737-7 5호,14948,37.4400101,126.7847836
시흥시,에이플러스푸드,20190806,영업,,,,,한식,"경기도 시흥시 수인로3325번길 42, 스터디독서실 1층 일부호 (신천동)",경기도 시흥시 신천동 860-13 스터디독서실 ,14950,37.4353652,126.7887841
시흥시,고기굽는방앗간(시흥신천점),20160929,영업,,,,,식육(숯불구이),"경기도 시흥시 신천3길 7, 1층 일부호 (신천동)",경기도 시흥시 신천동 733-7 ,14948,37.4395793,126.7850929
시흥시,돈짱,19991122,영업,,,,,식육(숯불구이),"경기도 시흥시 복지로63번길 9, 1층 (대야동)",경기도 시흥시 대야동 471-12 1층 ,14905,37.4452632,126.788973
시흥시,삽교곱창,19991125,영업,,,,,정종/대포집/소주방,"경기도 시흥시 서촌상가2길 10, 114-115호 (정왕동, 두원프라자 )",경기도 시흥시 정왕동 1728-1 외1필지 114-115호,15036,37.3472726,126.7335822
시흥시,시흥감자탕본점,20190809,영업,,,,,한식,"경기도 시흥시 미산로 167, 1층 (미산동)",경기도 시흥시 미산동 283 ,14945,37.4191836,126.789909
시흥시,마리마리시흥점,19991222,영업,,,,,한식,경기도 시흥시 복지로99번길 6 (대야동),경기도 시흥시 대야동 345-9 ,14906,37.4481556,126.7918059
시흥시,우리동네국밥집,20170620,영업,,,,,한식,"경기도 시흥시 연성로29번길 54, 1층 101호 (하중동)",경기도 시흥시 하중동 854-8 ,14976,37.3950317,126.8043491
시흥시,용우동정왕점,20210428,영업,,,,,일식,"경기도 시흥시 군자천로 381, 시화병원 병원동 지하1층 푸드코트 일부호 (정왕동)",경기도 시흥시 정왕동 1842-3 시화병원 ,15034,37.3499087,126.7370103
시흥시,가사명가,20000120,영업,,,,,중국식,경기도 시흥시 대야로 41-1 (대야동),경기도 시흥시 대야동 456-29 ,14905,37.4470751,126.7904934
시흥시,커피볶는모카곰,20200529,영업,,,,,커피숍,"경기도 시흥시 목감중앙로 53, 1층 106호 (조남동)",경기도 시흥시 조남동 677-2 ,14988,37.372974,126.855004
시흥시,명궁관명태조림,20000201,영업,,,,,한식,경기도 시흥시 군자로 343 (거모동),경기도 시흥시 거모동 760-1 ,15004,37.3562632,126.7742197
시흥시,은계전집,20191125,영업,,,,,기타,"경기도 시흥시 은계번영길 5, 은계푸리마타워 1층 109호 (은행동)",경기도 시흥시 은행동 646-1 은계푸리마타워 ,14922,37.4368568,126.8015997
시흥시,셈(Shem),20210428,영업,,,,,기타,"경기도 시흥시 배곧4로 32-29, 파크뷰 2층 209호 (정왕동)",경기도 시흥시 정왕동 2476-1 파크뷰 ,15010,37.3778825,126.7252176
시흥시,순살넘버(NO)5배곧점,20210428,영업,,,,,호프/통닭,"경기도 시흥시 서울대학로264번길 44-4, 에스프라자 1층 110호 (배곧동)",경기도 시흥시 배곧동 231 에스프라자 ,15011,37.3671759,126.7282075
시흥시,투썸플레이스시흥능곡점,20190603,영업,,,,,커피숍,"경기도 시흥시 장현능곡로 188, SG프라자 1,2층 106,107,202호 (능곡동)",경기도 시흥시 능곡동 734 ,14995,37.3693096,126.8109902
시흥시,유가네닭갈비정왕점,20190809,영업,,,,,한식,"경기도 시흥시 중심상가로 193, 센타프라자 2층 201호 (정왕동)",경기도 시흥시 정왕동 1737-17 센타프라자 ,15066,37.3444074,126.7365467
시흥시,예덕푸드,20080627,영업,,,,,한식,"경기도 시흥시 오이도로 21, A- LAND SB센터 112~115호 (정왕동)",경기도 시흥시 정왕동 2210 STEEL  LAND ,15014,37.3462087,126.6981873
시흥시,원조설악추어탕,20080805,영업,,,,,한식,"경기도 시흥시 동서로1197번길 3, 1층 (목감동)",경기도 시흥시 목감동 177-4 1층 ,14934,37.3935253,126.8666901
시흥시,설악산숯불구이,20150109,영업,,,,,식육(숯불구이),"경기도 시흥시 봉우재로57번길 8, 1층 (정왕동)",경기도 시흥시 정왕동 1824-3 ,15053,37.3480072,126.7455086
시흥시,크라운호프목감물왕점,20190812,영업,,,,,호프/통닭,"경기도 시흥시 목감전원로 34, 물왕레이크뷰 1층 106(일부)호 (산현동)",경기도 시흥시 산현동 492 물왕레이크뷰 ,14989,37.3770992,126.8429962
시흥시,엠투양꼬치,20180521,영업,,,,,한식,"경기도 시흥시 군서로18번길 5-1, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1200-4 ,15052,37.3450426,126.7498962
시흥시,고기원칙시흥은계점,20190812,영업,,,,,기타,"경기도 시흥시 은계번영길 21, 은계 유테라스 110호,111호 (은행동)",경기도 시흥시 은행동 32-18 은계 유테라스 ,14922,37.4372099,126.8033937
시흥시,스미카츠,20210518,영업,,,,,기타,"경기도 시흥시 오이도로 237, 1층 (정왕동)",경기도 시흥시 정왕동 2036-12 ,15015,37.3410375,126.6880029
시흥시,스미카츠본점,20210518,영업,,,,,기타,"경기도 시흥시 오이도로 237, 2층 (정왕동)",경기도 시흥시 정왕동 2036-12 ,15015,37.3410375,126.6880029
시흥시,더조은갈비정왕점,20210630,영업,,,,,식육(숯불구이),"경기도 시흥시 중심상가3길 10-1, 지성빌딩 2층 (정왕동)",경기도 시흥시 정왕동 1737-2 지성빌딩 ,15066,37.3451929,126.7367532
시흥시,미술관(정왕점),20000426,영업,,,,,한식,"경기도 시흥시 중심상가로 43, 1층 (정왕동)",경기도 시흥시 정왕동 1859-17 1층 ,15040,37.3525867,126.7233098
시흥시,누아,20190708,영업,,,,,커피숍,"경기도 시흥시 은계중앙로 220, 4층 401호 일부호 (은행동)",경기도 시흥시 은행동 608-13 ,14923,37.4441258,126.8053532
시흥시,신주병닭뼈구이,20190715,영업,,,,,호프/통닭,"경기도 시흥시 큰솔로 88, 1층 일부(102)호 (정왕동)",경기도 시흥시 정왕동 1525-9 ,15051,37.3444588,126.7559421
시흥시,대포차,20190813,영업,,,,,정종/대포집/소주방,"경기도 시흥시 수인로3335번길 20, 1층 일부호 (신천동)",경기도 시흥시 신천동 772-15 ,14950,37.4377345,126.7870774
시흥시,꼬지사께월곶점,20080404,영업,,,,,한식,"경기도 시흥시 월곶중앙로 57, 102,103호 (월곶동)","경기도 시흥시 월곶동 1014-4 102,103호 ",14963,37.3884362,126.7389019
시흥시,세라젬웰카페시흥은계점,20201006,영업,,,,,커피숍,"경기도 시흥시 은계번영길 7, 단디프라자 1층 104호일부호, 105호일부호, 106호 일부호 (은행동)",경기도 시흥시 은행동 646-2 단디프라자 ,14922,37.4371002,126.80162
시흥시,세븐일레븐시흥현대점,20090706,영업,,,,,일반조리판매,경기도 시흥시 신천4길 28 (신천동),경기도 시흥시 신천동 452-1 ,14947,37.4385613,126.7792358
시흥시,시흥하늘휴게소류타코,20171103,영업,,,,,기타 휴게음식점,"경기도 시흥시 수도권제1순환고속도로 105, 1층 103호 (조남동)",경기도 시흥시 조남동 산 15-1 ,14983,37.3838382,126.8554983
시흥시,라사천마라탕시흥점,20160425,영업,,,,,기타,"경기도 시흥시 은행로 157, 105호 (은행동)",경기도 시흥시 은행동 531-2 105호,14917,37.4448904,126.7989814
시흥시,GS25시흥누리점,20210805,영업,,,,,편의점,"경기도 시흥시 미산로143번길 12, 2층 일부호 (미산동)",경기도 시흥시 미산동 산 15-6 ,14944,37.4172648,126.793114
시흥시,보리네엠플러스시흥신천점,20210615,영업,,,,,기타,"경기도 시흥시 수인로 3299, 1층 일부호 (신천동)",경기도 시흥시 신천동 83-81 ,14950,37.4383417,126.7921245
시흥시,벤탄빌라배곧점,20210615,영업,,,,,한식,"경기도 시흥시 서울대학로278번길 26, 시흥배곧 아브뉴프랑 센트럴 오렌지 2층 213,214호 (배곧동)",경기도 시흥시 배곧동 215 시흥배곧 아브뉴프랑 센트럴 오렌지 ,15011,37.3689041,126.7278397
시흥시,홍언니맥주,20210615,영업,,,,,호프/통닭,"경기도 시흥시 큰솔로 84, 1층 (정왕동)",경기도 시흥시 정왕동 1525-7 ,15051,37.3442321,126.7557186
시흥시,줄리브시흥신천점,20210805,영업,,,,,커피숍,"경기도 시흥시 수인로3312번길 16, T동 지3층 T120호 (대야동, 시흥 센트럴 푸르지오)",경기도 시흥시 대야동 693 시흥 센트럴 푸르지오 ,14911,37.4413231,126.7902764
시흥시,60계치킨시흥정왕점,20190801,영업,,,,,호프/통닭,"경기도 시흥시 중심상가3길 24, 1층 102호 (정왕동)",경기도 시흥시 정왕동 1742-6 흥성빌딩 ,15066,37.3441859,126.7357473
시흥시,씨유시흥검바위본점,20210615,영업,,,,,편의점,"경기도 시흥시 검바위2로 51-1, 1층 101호 일부호 (은행동, 진성빌라)",경기도 시흥시 은행동 252-53 진성빌라 ,14920,37.4337355,126.79661
시흥시,오지버거한국공대점,20130827,영업,,,,,통닭(치킨),"경기도 시흥시 산기대학로 237, 1층 (정왕동)",경기도 시흥시 정왕동 2121-1 1층 ,15073,37.3397369,126.7335459
시흥시,나드리김밥 산기대점,20130827,영업,,,,,한식,"경기도 시흥시 산기대학로 237, 1층 (정왕동)",경기도 시흥시 정왕동 2121-1 1층 ,15073,37.3397369,126.7335459
시흥시,더드림,20130829,영업,,,,,호프/통닭,"경기도 시흥시 월곶중앙로 48, 109호 (월곶동, 유호아파트 상가동)",경기도 시흥시 월곶동 1006-3 ,14966,37.3885788,126.7400527
시흥시,구도로통닭시흥은계점,20190813,영업,,,,,한식,"경기도 시흥시 은계번영길 25, 1층 109,110호 (은행동)",경기도 시흥시 은행동 32-12 ,14922,37.4367806,126.8039629
시흥시,0433맥주옥,20130906,영업,,,,,기타,"경기도 시흥시 정왕시장길 62, 201호 (정왕동)",경기도 시흥시 정왕동 1189-11 201호,15052,37.3460667,126.7493441
시흥시,별일이네김밥,20070508,영업,,,,,한식,경기도 시흥시 오이도중앙로 32 (정왕동),경기도 시흥시 정왕동 1999-7 ,15015,37.3454572,126.6897504
시흥시,조마루감자탕(시흥정왕점),20150616,영업,,,,,한식,"경기도 시흥시 중심상가로 40, 1층 (정왕동)",경기도 시흥시 정왕동 1855-5 1층 ,15040,37.3525464,126.7226553
시흥시,풍경,20130910,영업,,,,,한식,"경기도 시흥시 동서로 786, 2,3층 (물왕동)","경기도 시흥시 물왕동 221-1 2,3층 ",14990,37.3848156,126.8334402
시흥시,똘이네곱창,20130927,영업,,,,,식육(숯불구이),"경기도 시흥시 정왕대로143번길 11, 상가동 1층 108호 (정왕동)",경기도 시흥시 정왕동 1871-5 상가동 ,15032,37.3512362,126.7318257
시흥시,채영진의명품생고기무한리필(시흥대야점),20131002,영업,,,,,중국식,"경기도 시흥시 복지로43번길 15, 호림빌딩 1층 (대야동)",경기도 시흥시 대야동 492 호림빌딩 ,14909,37.4438835,126.7873582
시흥시,본전갈비,20131004,영업,,,,,식육(숯불구이),"경기도 시흥시 시흥대로 1114, 1층 (신천동)",경기도 시흥시 신천동 83-59 1층 ,14950,,
시흥시,광명식당,20131010,영업,,,,,한식,"경기도 시흥시 금오로 453, 1층 (과림동)",경기도 시흥시 과림동 354-8 1층 ,14926,37.4426802,126.8313333
시흥시,애인정,20120801,영업,,,,,한식,"경기도 시흥시 군서로18번길 10-1, 지1층 (정왕동)",경기도 시흥시 정왕동 1199 ,15052,37.3451358,126.7503808
시흥시,소머리순대국밥,20131017,영업,,,,,한식,"경기도 시흥시 도일로135번길 13, 102호 (거모동)",경기도 시흥시 거모동 1750-7 102호,15070,37.3431139,126.783378
시흥시,고향집중식,20131017,영업,,,,,식육(숯불구이),"경기도 시흥시 군서로14번길 5, 1층 (정왕동)",경기도 시흥시 정왕동 1199-5 1층 ,15052,37.344693,126.7502045
시흥시,해민서푸드,20180205,영업,,,,,한식,"경기도 시흥시 목감남서로 9-7, 더 드림 1층 108호 (조남동)",경기도 시흥시 조남동 659 더 드림 ,14988,37.3775973,126.8515872
시흥시,대림분식,20171031,영업,,,,,분식,"경기도 시흥시 중심상가로 13, 상가동 105호 (정왕동)",경기도 시흥시 정왕동 1863 대림1차아파트 상가동 105호,15041,37.3542723,126.7205712
시흥시,고망고배곧점,20210611,영업,,,,,커피숍,"경기도 시흥시 서울대학로278번길 8, 시흥배곧 아브뉴프랑 센트럴 레드 1층 B-139호 (정왕동)",경기도 시흥시 정왕동 2522 시흥배곧 아브뉴프랑 센트럴 레드 ,15011,37.3696799,126.7265668
시흥시,사천요리,20171031,영업,,,,,한식,"경기도 시흥시 큰솔로45번길 13, 1층 102호 (정왕동)",경기도 시흥시 정왕동 1498-1 ,15059,37.3420963,126.7515061
시흥시,노병준보쌈한판시화점,20091126,영업,,,,,식육(숯불구이),"경기도 시흥시 중심상가4길 24-1, 102호 (정왕동)",경기도 시흥시 정왕동 1744-2 102호 ,15066,37.3433296,126.7371559
시흥시,금두꺼비식당,20091104,영업,,,,,호프/통닭,"경기도 시흥시 월곶중앙로 90, 상가동 102,102-1호 (월곶동)",경기도 시흥시 월곶동 1010-4 상가동 102외1호,14964,37.3902457,126.7357544
시흥시,더벤티시흥배곧한라점,20210610,영업,,,,,커피숍,"경기도 시흥시 서울대학로 172-20, 상가4동 1층 113A호 (배곧동, 한라비발디캠퍼스3차)",경기도 시흥시 배곧동 262 한라비발디캠퍼스3차 ,15011,37.3605279,126.7192192
시흥시,오늘은냉삼,20170818,영업,,,,,식육(숯불구이),"경기도 시흥시 진말로 17, 1층 (장곡동)",경기도 시흥시 장곡동 821-6 ,15002,37.3788115,126.785433
시흥시,마린식당,20090901,영업,,,,,한식,"경기도 시흥시 월곶중앙로 38 (월곶동, 134,135호)","경기도 시흥시 월곶동 995-1 134,135호 ",14966,37.3880373,126.741346
시흥시,청라꽃갈비,20190802,영업,,,,,한식,"경기도 시흥시 은계번영길 13, 아리테타워 1층 115,116,117호 (은행동)",경기도 시흥시 은행동 32-6 아리테타워 ,14922,37.4373401,126.8025447
시흥시,탐라담,20171025,영업,,,,,호프/통닭,"경기도 시흥시 서울대학로278번길 19-8, 새롬프라자 1층 112호 일부호, 113호 (배곧동)",경기도 시흥시 배곧동 193-2 새롬프라자 ,15011,37.3698358,126.7283496
시흥시,배떡정왕배곧점,20170904,영업,,,,,한식,"경기도 시흥시 함송로 18, 102호 (정왕동, 대림하이츠프라자)",경기도 시흥시 정왕동 1882-2 대림하이츠프라자 102호,15020,37.3635276,126.7299387
시흥시,3대농닭강정,20171025,영업,,,,,호프/통닭,"경기도 시흥시 장곡로53번길 12, 분산상가동 103호 (장곡동, 숲속마을아파트)",경기도 시흥시 장곡동 807 숲속마을아파트 분산상가동 103호,15002,37.3783249,126.7824783
시흥시,오이도조개칼국수연구소정동진분점,20030808,영업,,,,,한식,"경기도 시흥시 오이도로 151-1, 3층 (정왕동)",경기도 시흥시 정왕동 1973-15 ,15015,37.3472341,126.6886248
시흥시,크라운호프시흥은계점,20191202,영업,,,,,호프/통닭,"경기도 시흥시 은계남로 12, 판매시설동 1층 162호 (은행동, 시흥은계 호반 써밋플레이스)",경기도 시흥시 은행동 644 시흥은계 호반 써밋플레이스 162호,14922,37.4351025,126.8037071
시흥시,천년장어,20171024,영업,,,,,한식,"경기도 시흥시 신천로 91, 1층 (신천동)",경기도 시흥시 신천동 765-2 1층호,14949,37.4385386,126.7858941
시흥시,장원족발,20070507,영업,,,,,한식,"경기도 시흥시 목감초등길 14-22 (조남동, 상가동102호)",경기도 시흥시 조남동 171-18 상가동102호 ,14984,37.3852378,126.8592818
시흥시,에그드랍배곧아브뉴프랑점,20190814,영업,,,,,기타,"경기도 시흥시 서울대학로278번길 8, 시흥배곧 아브뉴프랑 센트럴 레드 B-113호 (정왕동)",경기도 시흥시 정왕동 1771-31 시흥배곧 아브뉴프랑 센트럴 레드 ,15011,37.3696799,126.7265668
시흥시,바나프레소배곧신도시점,20030725,영업,,,,,한식,"경기도 시흥시 배곧3로 96, 1층 104호 (정왕동, 엠플러스)",경기도 시흥시 정왕동 2514 엠플러스 104호,15011,37.3697764,126.7302927
